## {'sep_units': 'arcmin', 'metric': 'Euclidean', 'coords': 'spherical', 'bin_type': 'Log'}
#   r_nom       meanr       meanlogr      kappa        sigma        weight       npairs   
  2.8050e+00   2.8357e+00   1.0403e+00   5.3870e-01   1.3397e-02   3.4562e+03   2.0143e+04
  3.5313e+00   3.5661e+00   1.2695e+00   5.5033e-01   1.0667e-02   5.4520e+03   3.1532e+04
  4.4457e+00   4.4940e+00   1.5008e+00   5.5282e-01   8.4508e-03   8.6859e+03   4.9556e+04
  5.5968e+00   5.6509e+00   1.7298e+00   5.4800e-01   6.8392e-03   1.3262e+04   7.6376e+04
  7.0460e+00   7.1183e+00   1.9607e+00   5.5054e-01   5.4432e-03   2.0936e+04   1.2033e+05
  8.8703e+00   8.9710e+00   2.1921e+00   5.4568e-01   4.3112e-03   3.3375e+04   1.8953e+05
  1.1167e+01   1.1279e+01   2.4210e+00   5.5091e-01   3.4303e-03   5.2716e+04   2.9983e+05
  1.4059e+01   1.4201e+01   2.6514e+00   5.4560e-01   2.7635e-03   8.1224e+04   4.6359e+05
  1.7699e+01   1.7888e+01   2.8822e+00   5.4585e-01   2.2160e-03   1.2632e+05   7.1922e+05
  2.2281e+01   2.2507e+01   3.1119e+00   5.4494e-01   1.7798e-03   1.9582e+05   1.1266e+06
  2.8050e+01   2.8363e+01   3.3431e+00   5.4351e-01   1.4285e-03   3.0397e+05   1.7551e+06
  3.5313e+01   3.5677e+01   3.5725e+00   5.4251e-01   1.1485e-03   4.7028e+05   2.7265e+06
  4.4457e+01   4.4909e+01   3.8027e+00   5.4164e-01   9.2393e-04   7.2667e+05   4.2227e+06
  5.5968e+01   5.6556e+01   4.0333e+00   5.3995e-01   7.4496e-04   1.1178e+06   6.5101e+06
  7.0460e+01   7.1215e+01   4.2638e+00   5.4018e-01   5.9574e-04   1.7478e+06   1.0145e+07
  8.8703e+01   8.9573e+01   4.4931e+00   5.3916e-01   4.8085e-04   2.6828e+06   1.5567e+07
  1.1167e+02   1.1276e+02   4.7233e+00   5.3910e-01   3.9131e-04   4.0510e+06   2.3479e+07
  1.4059e+02   1.4175e+02   4.9521e+00   5.3918e-01   3.2639e-04   5.8228e+06   3.3832e+07
  1.7699e+02   1.7830e+02   5.1815e+00   5.3878e-01   2.8124e-04   7.8427e+06   4.5739e+07
  2.2281e+02   2.2459e+02   5.4122e+00   5.4281e-01   2.4412e-04   1.0409e+07   6.0411e+07
