## {'sep_units': 'arcmin', 'metric': 'Euclidean', 'coords': 'spherical', 'bin_type': 'Log'}
#   r_nom       meanr       meanlogr      kappa        sigma        weight       npairs   
  2.8050e+00   2.8302e+00   1.0384e+00   6.4361e-01   7.0648e-03   1.2876e+04   7.3419e+04
  3.5313e+00   3.5674e+00   1.2700e+00   6.4656e-01   5.7077e-03   1.9727e+04   1.1183e+05
  4.4457e+00   4.4891e+00   1.4998e+00   6.4720e-01   4.6531e-03   2.9683e+04   1.6725e+05
  5.5968e+00   5.6492e+00   1.7296e+00   6.4583e-01   3.8299e-03   4.3812e+04   2.4823e+05
  7.0460e+00   7.1148e+00   1.9603e+00   6.4584e-01   3.1706e-03   6.3928e+04   3.6755e+05
  8.8703e+00   8.9641e+00   2.1913e+00   6.4389e-01   2.5820e-03   9.6399e+04   5.5558e+05
  1.1167e+01   1.1279e+01   2.4211e+00   6.4395e-01   2.0795e-03   1.4862e+05   8.5909e+05
  1.4059e+01   1.4200e+01   2.6513e+00   6.4474e-01   1.6909e-03   2.2477e+05   1.2923e+06
  1.7699e+01   1.7876e+01   2.8815e+00   6.4540e-01   1.3822e-03   3.3636e+05   1.9170e+06
  2.2281e+01   2.2480e+01   3.1107e+00   6.4358e-01   1.1297e-03   5.0355e+05   2.8607e+06
  2.8050e+01   2.8348e+01   3.3426e+00   6.4370e-01   9.2795e-04   7.4633e+05   4.2385e+06
  3.5313e+01   3.5671e+01   3.5723e+00   6.4467e-01   7.5322e-04   1.1328e+06   6.3618e+06
  4.4457e+01   4.4849e+01   3.8013e+00   6.4507e-01   6.1380e-04   1.7058e+06   9.5750e+06
  5.5968e+01   5.6485e+01   4.0320e+00   6.4487e-01   5.0702e-04   2.4999e+06   1.3876e+07
  7.0460e+01   7.1117e+01   4.2623e+00   6.4448e-01   4.2494e-04   3.5590e+06   1.9656e+07
  8.8703e+01   8.9518e+01   4.4924e+00   6.4266e-01   3.5079e-04   5.2226e+06   2.8676e+07
  1.1167e+02   1.1290e+02   4.7245e+00   6.4194e-01   2.8496e-04   7.9141e+06   4.3822e+07
  1.4059e+02   1.4234e+02   4.9563e+00   6.4125e-01   2.2068e-04   1.3196e+07   7.3944e+07
  1.7699e+02   1.7899e+02   5.1853e+00   6.4150e-01   1.6846e-04   2.2647e+07   1.2678e+08
  2.2281e+02   2.2430e+02   5.4110e+00   6.4142e-01   1.4096e-04   3.2344e+07   1.7994e+08
