## {'sep_units': 'arcmin', 'metric': 'Euclidean', 'coords': 'spherical', 'bin_type': 'Log'}
#   r_nom       meanr       meanlogr      kappa        sigma        weight       npairs   
  2.8050e+00   2.8315e+00   1.0389e+00   6.4258e-01   3.8666e-03   3.9295e+04   1.8862e+05
  3.5313e+00   3.5673e+00   1.2699e+00   6.4305e-01   3.1206e-03   6.0327e+04   2.9047e+05
  4.4457e+00   4.4922e+00   1.5005e+00   6.4034e-01   2.4911e-03   9.4671e+04   4.5381e+05
  5.5968e+00   5.6554e+00   1.7307e+00   6.3925e-01   1.9879e-03   1.4865e+05   7.0758e+05
  7.0460e+00   7.1173e+00   1.9606e+00   6.4018e-01   1.6020e-03   2.2891e+05   1.1030e+06
  8.8703e+00   8.9694e+00   2.1919e+00   6.4095e-01   1.2797e-03   3.5875e+05   1.7293e+06
  1.1167e+01   1.1282e+01   2.4213e+00   6.4127e-01   1.0122e-03   5.7344e+05   2.7550e+06
  1.4059e+01   1.4206e+01   2.6517e+00   6.4132e-01   8.1734e-04   8.7939e+05   4.2438e+06
  1.7699e+01   1.7881e+01   2.8818e+00   6.4086e-01   6.5877e-04   1.3537e+06   6.5492e+06
  2.2281e+01   2.2507e+01   3.1119e+00   6.4117e-01   5.2832e-04   2.1047e+06   1.0193e+07
  2.8050e+01   2.8338e+01   3.3422e+00   6.4055e-01   4.2758e-04   3.2133e+06   1.5545e+07
  3.5313e+01   3.5665e+01   3.5722e+00   6.4065e-01   3.4846e-04   4.8382e+06   2.3428e+07
  4.4457e+01   4.4863e+01   3.8016e+00   6.4083e-01   2.8622e-04   7.1709e+06   3.4864e+07
  5.5968e+01   5.6450e+01   4.0313e+00   6.4104e-01   2.3931e-04   1.0258e+07   5.0041e+07
  7.0460e+01   7.1020e+01   4.2610e+00   6.4147e-01   2.0371e-04   1.4157e+07   6.8969e+07
  8.8703e+01   8.9215e+01   4.4891e+00   6.4105e-01   1.7981e-04   1.8170e+07   8.7741e+07
  1.1167e+02   1.1211e+02   4.7175e+00   6.4106e-01   1.6720e-04   2.1013e+07   1.0045e+08
  1.4059e+02   1.4053e+02   4.9434e+00   6.3948e-01   1.6740e-04   2.0963e+07   1.0058e+08
  1.7699e+02   1.7794e+02   5.1793e+00   6.3598e-01   1.7092e-04   2.0109e+07   9.7072e+07
  2.2281e+02   2.2508e+02   5.4143e+00   6.3434e-01   1.4892e-04   2.6488e+07   1.2521e+08
