## {'sep_units': 'arcmin', 'metric': 'Euclidean', 'coords': 'spherical', 'bin_type': 'Log'}
#   r_nom       meanr       meanlogr      kappa        sigma        weight       npairs   
  2.8050e+00   2.8351e+00   1.0402e+00   6.4025e-01   1.2294e-02   4.0504e+03   2.5934e+04
  3.5313e+00   3.5635e+00   1.2689e+00   6.4305e-01   1.0187e-02   5.8992e+03   3.7905e+04
  4.4457e+00   4.4892e+00   1.4998e+00   6.4559e-01   8.3074e-03   8.8700e+03   5.6925e+04
  5.5968e+00   5.6496e+00   1.7297e+00   6.4177e-01   6.8106e-03   1.3197e+04   8.4482e+04
  7.0460e+00   7.1096e+00   1.9595e+00   6.3908e-01   5.6861e-03   1.8933e+04   1.2367e+05
  8.8703e+00   8.9741e+00   2.1924e+00   6.3836e-01   4.5813e-03   2.9166e+04   1.9199e+05
  1.1167e+01   1.1279e+01   2.4210e+00   6.3702e-01   3.6219e-03   4.6662e+04   3.0888e+05
  1.4059e+01   1.4182e+01   2.6500e+00   6.3932e-01   3.0320e-03   6.6589e+04   4.3896e+05
  1.7699e+01   1.7902e+01   2.8830e+00   6.3513e-01   2.4817e-03   9.9391e+04   6.5524e+05
  2.2281e+01   2.2476e+01   3.1105e+00   6.3601e-01   1.9913e-03   1.5437e+05   1.0236e+06
  2.8050e+01   2.8314e+01   3.3414e+00   6.3575e-01   1.6613e-03   2.2180e+05   1.4784e+06
  3.5313e+01   3.5570e+01   3.5695e+00   6.3608e-01   1.4160e-03   3.0529e+05   2.0188e+06
  4.4457e+01   4.4776e+01   3.7996e+00   6.3374e-01   1.2458e-03   3.9440e+05   2.6555e+06
  5.5968e+01   5.6426e+01   4.0309e+00   6.3474e-01   1.0602e-03   5.4464e+05   3.6238e+06
  7.0460e+01   7.0920e+01   4.2595e+00   6.3654e-01   9.2390e-04   7.1714e+05   4.6917e+06
  8.8703e+01   8.9001e+01   4.4866e+00   6.3656e-01   8.7201e-04   8.0501e+05   5.3370e+06
  1.1167e+02   1.1183e+02   4.7149e+00   6.3366e-01   8.8549e-04   7.8069e+05   5.1555e+06
  1.4059e+02   1.4111e+02   4.9474e+00   6.2901e-01   8.8856e-04   7.7531e+05   5.0527e+06
  1.7699e+02   1.7951e+02   5.1881e+00   6.3158e-01   7.2681e-04   1.1588e+06   7.4150e+06
  2.2281e+02   2.2489e+02   5.4135e+00   6.3341e-01   5.5681e-04   1.9744e+06   1.2426e+07
