## {'sep_units': 'arcmin', 'metric': 'Euclidean', 'coords': 'spherical', 'bin_type': 'Log'}
#   r_nom       meanr       meanlogr      kappa        sigma        weight       npairs   
  2.8050e+00   2.8327e+00   1.0394e+00   6.3964e-01   3.1440e-03   6.4653e+04   3.7015e+05
  3.5313e+00   3.5686e+00   1.2703e+00   6.4283e-01   2.5330e-03   9.9607e+04   5.7222e+05
  4.4457e+00   4.4923e+00   1.5005e+00   6.4487e-01   2.0296e-03   1.5514e+05   8.9163e+05
  5.5968e+00   5.6556e+00   1.7308e+00   6.4122e-01   1.6251e-03   2.4199e+05   1.3924e+06
  7.0460e+00   7.1214e+00   1.9612e+00   6.4146e-01   1.2973e-03   3.7975e+05   2.1804e+06
  8.8703e+00   8.9692e+00   2.1919e+00   6.4165e-01   1.0345e-03   5.9711e+05   3.4546e+06
  1.1167e+01   1.1283e+01   2.4214e+00   6.4171e-01   8.2124e-04   9.4757e+05   5.4888e+06
  1.4059e+01   1.4207e+01   2.6518e+00   6.4109e-01   6.5835e-04   1.4745e+06   8.5556e+06
  1.7699e+01   1.7892e+01   2.8824e+00   6.4037e-01   5.2460e-04   2.3222e+06   1.3432e+07
  2.2281e+01   2.2513e+01   3.1121e+00   6.4028e-01   4.1789e-04   3.6596e+06   2.1229e+07
  2.8050e+01   2.8357e+01   3.3429e+00   6.3989e-01   3.3408e-04   5.7261e+06   3.3185e+07
  3.5313e+01   3.5692e+01   3.5730e+00   6.3990e-01   2.6642e-04   9.0039e+06   5.2121e+07
  4.4457e+01   4.4925e+01   3.8030e+00   6.4025e-01   2.1286e-04   1.4104e+07   8.1443e+07
  5.5968e+01   5.6551e+01   4.0331e+00   6.4026e-01   1.7074e-04   2.1922e+07   1.2639e+08
  7.0460e+01   7.1193e+01   4.2634e+00   6.3986e-01   1.3756e-04   3.3773e+07   1.9439e+08
  8.8703e+01   8.9635e+01   4.4937e+00   6.3940e-01   1.1087e-04   5.1995e+07   2.9847e+08
  1.1167e+02   1.1284e+02   4.7240e+00   6.3903e-01   8.9102e-05   8.0497e+07   4.5901e+08
  1.4059e+02   1.4204e+02   4.9541e+00   6.3842e-01   7.1775e-05   1.2405e+08   7.0447e+08
  1.7699e+02   1.7875e+02   5.1840e+00   6.3830e-01   5.8261e-05   1.8828e+08   1.0683e+09
  2.2281e+02   2.2446e+02   5.4117e+00   6.3893e-01   4.8863e-05   2.6767e+08   1.5126e+09
