## {'sep_units': 'arcmin', 'metric': 'Euclidean', 'coords': 'spherical', 'bin_type': 'Log'}
#   r_nom       meanr       meanlogr      kappa        sigma        weight       npairs   
  2.8050e+00   2.8351e+00   1.0402e+00   6.3728e-01   5.0376e-03   2.5856e+04   1.4071e+05
  3.5313e+00   3.5678e+00   1.2701e+00   6.3922e-01   4.0641e-03   3.9726e+04   2.1690e+05
  4.4457e+00   4.4936e+00   1.5008e+00   6.3707e-01   3.2594e-03   6.1763e+04   3.3643e+05
  5.5968e+00   5.6522e+00   1.7302e+00   6.3716e-01   2.6377e-03   9.4311e+04   5.1979e+05
  7.0460e+00   7.1208e+00   1.9611e+00   6.3786e-01   2.1201e-03   1.4598e+05   8.0167e+05
  8.8703e+00   8.9648e+00   2.1914e+00   6.3514e-01   1.6947e-03   2.2847e+05   1.2395e+06
  1.1167e+01   1.1277e+01   2.4209e+00   6.3756e-01   1.3617e-03   3.5390e+05   1.9167e+06
  1.4059e+01   1.4201e+01   2.6514e+00   6.3712e-01   1.1086e-03   5.3388e+05   2.9041e+06
  1.7699e+01   1.7877e+01   2.8816e+00   6.3657e-01   9.0018e-04   8.0974e+05   4.3706e+06
  2.2281e+01   2.2482e+01   3.1108e+00   6.3564e-01   7.3837e-04   1.2035e+06   6.5023e+06
  2.8050e+01   2.8319e+01   3.3416e+00   6.3469e-01   6.1169e-04   1.7537e+06   9.4545e+06
  3.5313e+01   3.5621e+01   3.5709e+00   6.3528e-01   5.1192e-04   2.5038e+06   1.3490e+07
  4.4457e+01   4.4810e+01   3.8004e+00   6.3520e-01   4.3747e-04   3.4286e+06   1.8604e+07
  5.5968e+01   5.6426e+01   4.0309e+00   6.3514e-01   3.7372e-04   4.6979e+06   2.5640e+07
  7.0460e+01   7.1062e+01   4.2615e+00   6.3472e-01   3.1796e-04   6.4904e+06   3.5689e+07
  8.8703e+01   8.9519e+01   4.4924e+00   6.3616e-01   2.6565e-04   9.2979e+06   5.1256e+07
  1.1167e+02   1.1282e+02   4.7238e+00   6.3610e-01   2.1809e-04   1.3795e+07   7.6446e+07
  1.4059e+02   1.4216e+02   4.9550e+00   6.3633e-01   1.7298e-04   2.1929e+07   1.2365e+08
  1.7699e+02   1.7859e+02   5.1830e+00   6.3867e-01   1.4145e-04   3.2793e+07   1.8387e+08
  2.2281e+02   2.2548e+02   5.4162e+00   6.4211e-01   1.1291e-04   5.1472e+07   2.8468e+08
