## {'sep_units': 'arcmin', 'metric': 'Euclidean', 'coords': 'spherical', 'bin_type': 'Log'}
#   r_nom       meanr       meanlogr      kappa        sigma        weight       npairs   
  2.8050e+00   2.8294e+00   1.0382e+00   6.3998e-01   2.5109e-02   9.9668e+02   6.7820e+03
  3.5313e+00   3.5726e+00   1.2715e+00   6.3480e-01   2.0923e-02   1.4354e+03   1.0149e+04
  4.4457e+00   4.4736e+00   1.4963e+00   6.4919e-01   1.7619e-02   2.0242e+03   1.4875e+04
  5.5968e+00   5.6561e+00   1.7308e+00   6.3837e-01   1.4762e-02   2.8835e+03   2.2323e+04
  7.0460e+00   7.1234e+00   1.9615e+00   6.3756e-01   1.2090e-02   4.2990e+03   3.4272e+04
  8.8703e+00   8.9782e+00   2.1929e+00   6.3870e-01   9.3713e-03   7.1552e+03   5.4787e+04
  1.1167e+01   1.1280e+01   2.4211e+00   6.4678e-01   7.3700e-03   1.1569e+04   8.4342e+04
  1.4059e+01   1.4171e+01   2.6493e+00   6.4139e-01   6.1931e-03   1.6383e+04   1.2279e+05
  1.7699e+01   1.7879e+01   2.8817e+00   6.4129e-01   5.1193e-03   2.3977e+04   1.8222e+05
  2.2281e+01   2.2473e+01   3.1103e+00   6.4431e-01   4.2205e-03   3.5277e+04   2.8246e+05
  2.8050e+01   2.8385e+01   3.3439e+00   6.4355e-01   3.5111e-03   5.0971e+04   4.2714e+05
  3.5313e+01   3.5640e+01   3.5715e+00   6.4213e-01   2.8245e-03   7.8764e+04   6.4190e+05
  4.4457e+01   4.4979e+01   3.8042e+00   6.3912e-01   2.2803e-03   1.2085e+05   9.7410e+05
  5.5968e+01   5.6657e+01   4.0350e+00   6.3805e-01   1.7257e-03   2.1101e+05   1.6061e+06
  7.0460e+01   7.1158e+01   4.2629e+00   6.3651e-01   1.3587e-03   3.4037e+05   2.5397e+06
  8.8703e+01   8.9469e+01   4.4919e+00   6.3654e-01   1.1193e-03   5.0156e+05   3.8332e+06
  1.1167e+02   1.1277e+02   4.7233e+00   6.3475e-01   9.2538e-04   7.3380e+05   5.5917e+06
  1.4059e+02   1.4199e+02   4.9537e+00   6.3430e-01   7.5007e-04   1.1169e+06   8.3052e+06
  1.7699e+02   1.7851e+02   5.1826e+00   6.3307e-01   6.1732e-04   1.6489e+06   1.1695e+07
  2.2281e+02   2.2262e+02   5.4034e+00   6.3221e-01   5.6361e-04   1.9782e+06   1.3589e+07
