## {'sep_units': 'arcmin', 'metric': 'Euclidean', 'coords': 'spherical', 'bin_type': 'Log'}
#   r_nom       meanr       meanlogr      kappa        sigma        weight       npairs   
  2.8050e+00   2.8294e+00   1.0382e+00   6.4048e-01   8.6388e-03   8.6319e+03   5.4974e+04
  3.5313e+00   3.5641e+00   1.2690e+00   6.3864e-01   7.1486e-03   1.2606e+04   8.0648e+04
  4.4457e+00   4.4869e+00   1.4993e+00   6.4309e-01   5.9172e-03   1.8399e+04   1.2037e+05
  5.5968e+00   5.6516e+00   1.7301e+00   6.4094e-01   4.8831e-03   2.7016e+04   1.7690e+05
  7.0460e+00   7.1078e+00   1.9593e+00   6.4168e-01   4.0572e-03   3.9134e+04   2.5436e+05
  8.8703e+00   8.9764e+00   2.1927e+00   6.4154e-01   3.2671e-03   6.0352e+04   3.9280e+05
  1.1167e+01   1.1273e+01   2.4205e+00   6.3895e-01   2.5545e-03   9.8721e+04   6.4243e+05
  1.4059e+01   1.4200e+01   2.6513e+00   6.4080e-01   2.0814e-03   1.4870e+05   9.7311e+05
  1.7699e+01   1.7896e+01   2.8826e+00   6.4166e-01   1.6702e-03   2.3092e+05   1.4921e+06
  2.2281e+01   2.2482e+01   3.1107e+00   6.3949e-01   1.3362e-03   3.6082e+05   2.3302e+06
  2.8050e+01   2.8383e+01   3.3438e+00   6.4000e-01   1.0827e-03   5.4952e+05   3.5548e+06
  3.5313e+01   3.5678e+01   3.5725e+00   6.4069e-01   8.6116e-04   8.6865e+05   5.6948e+06
  4.4457e+01   4.4945e+01   3.8034e+00   6.3984e-01   6.8105e-04   1.3889e+06   9.1524e+06
  5.5968e+01   5.6579e+01   4.0336e+00   6.3988e-01   5.3700e-04   2.2339e+06   1.4677e+07
  7.0460e+01   7.1286e+01   4.2647e+00   6.4040e-01   4.2313e-04   3.5980e+06   2.3666e+07
  8.8703e+01   8.9726e+01   4.4948e+00   6.3958e-01   3.3100e-04   5.8797e+06   3.8796e+07
  1.1167e+02   1.1297e+02   4.7251e+00   6.3919e-01   2.6090e-04   9.4641e+06   6.1959e+07
  1.4059e+02   1.4210e+02   4.9546e+00   6.3808e-01   2.0672e-04   1.5075e+07   9.8298e+07
  1.7699e+02   1.7877e+02   5.1841e+00   6.3834e-01   1.6527e-04   2.3584e+07   1.5423e+08
  2.2281e+02   2.2467e+02   5.4126e+00   6.3780e-01   1.3766e-04   3.3995e+07   2.2277e+08
