## {'sep_units': 'arcmin', 'metric': 'Euclidean', 'coords': 'spherical', 'bin_type': 'Log'}
#   r_nom       meanr       meanlogr      kappa        sigma        weight       npairs   
  2.8050e+00   2.8335e+00   1.0396e+00   6.3725e-01   6.0124e-03   1.7853e+04   1.0171e+05
  3.5313e+00   3.5684e+00   1.2702e+00   6.3869e-01   4.7802e-03   2.8243e+04   1.5897e+05
  4.4457e+00   4.4922e+00   1.5005e+00   6.3605e-01   3.8283e-03   4.4034e+04   2.4812e+05
  5.5968e+00   5.6578e+00   1.7312e+00   6.3892e-01   3.0522e-03   6.9275e+04   3.8866e+05
  7.0460e+00   7.1165e+00   1.9605e+00   6.3868e-01   2.4183e-03   1.1036e+05   6.1736e+05
  8.8703e+00   8.9666e+00   2.1916e+00   6.3808e-01   1.9320e-03   1.7290e+05   9.7266e+05
  1.1167e+01   1.1287e+01   2.4218e+00   6.3803e-01   1.5343e-03   2.7415e+05   1.5372e+06
  1.4059e+01   1.4203e+01   2.6515e+00   6.3718e-01   1.2297e-03   4.2675e+05   2.3941e+06
  1.7699e+01   1.7889e+01   2.8823e+00   6.3657e-01   9.8624e-04   6.6349e+05   3.7299e+06
  2.2281e+01   2.2514e+01   3.1122e+00   6.3756e-01   7.8695e-04   1.0421e+06   5.8259e+06
  2.8050e+01   2.8348e+01   3.3426e+00   6.3763e-01   6.2866e-04   1.6330e+06   9.1088e+06
  3.5313e+01   3.5676e+01   3.5725e+00   6.3699e-01   5.0492e-04   2.5314e+06   1.4183e+07
  4.4457e+01   4.4910e+01   3.8027e+00   6.3731e-01   4.0744e-04   3.8876e+06   2.1741e+07
  5.5968e+01   5.6514e+01   4.0325e+00   6.3795e-01   3.3083e-04   5.8965e+06   3.2900e+07
  7.0460e+01   7.1099e+01   4.2621e+00   6.3911e-01   2.7280e-04   8.6720e+06   4.8436e+07
  8.8703e+01   8.9485e+01   4.4921e+00   6.4029e-01   2.2746e-04   1.2474e+07   6.9639e+07
  1.1167e+02   1.1264e+02   4.7222e+00   6.4288e-01   1.9116e-04   1.7662e+07   9.8732e+07
  1.4059e+02   1.4187e+02   4.9529e+00   6.4512e-01   1.6027e-04   2.5125e+07   1.4059e+08
  1.7699e+02   1.7865e+02   5.1834e+00   6.4545e-01   1.3255e-04   3.6734e+07   2.0632e+08
  2.2281e+02   2.2411e+02   5.4101e+00   6.4423e-01   1.1437e-04   4.9336e+07   2.7696e+08
