## {'sep_units': 'arcmin', 'metric': 'Euclidean', 'coords': 'spherical', 'bin_type': 'Log'}
#   r_nom       meanr       meanlogr      kappa        sigma        weight       npairs   
  2.8050e+00   2.8326e+00   1.0393e+00   6.4641e-01   3.8685e-03   4.2168e+04   2.6117e+05
  3.5313e+00   3.5675e+00   1.2700e+00   6.4704e-01   3.1334e-03   6.4273e+04   4.0198e+05
  4.4457e+00   4.4915e+00   1.5003e+00   6.4755e-01   2.5098e-03   1.0018e+05   6.2250e+05
  5.5968e+00   5.6550e+00   1.7307e+00   6.4911e-01   2.0139e-03   1.5559e+05   9.6389e+05
  7.0460e+00   7.1203e+00   1.9611e+00   6.4867e-01   1.6154e-03   2.4181e+05   1.4973e+06
  8.8703e+00   8.9636e+00   2.1913e+00   6.4779e-01   1.2913e-03   3.7843e+05   2.3424e+06
  1.1167e+01   1.1280e+01   2.4212e+00   6.4745e-01   1.0371e-03   5.8667e+05   3.6456e+06
  1.4059e+01   1.4204e+01   2.6516e+00   6.4747e-01   8.3615e-04   9.0258e+05   5.5951e+06
  1.7699e+01   1.7881e+01   2.8818e+00   6.4711e-01   6.7352e-04   1.3911e+06   8.5885e+06
  2.2281e+01   2.2505e+01   3.1118e+00   6.4739e-01   5.4184e-04   2.1494e+06   1.3231e+07
  2.8050e+01   2.8341e+01   3.3423e+00   6.4747e-01   4.3896e-04   3.2750e+06   2.0201e+07
  3.5313e+01   3.5670e+01   3.5723e+00   6.4696e-01   3.5554e-04   4.9922e+06   3.0893e+07
  4.4457e+01   4.4903e+01   3.8025e+00   6.4655e-01   2.8810e-04   7.6029e+06   4.7044e+07
  5.5968e+01   5.6514e+01   4.0325e+00   6.4639e-01   2.3383e-04   1.1541e+07   7.0979e+07
  7.0460e+01   7.1138e+01   4.2626e+00   6.4598e-01   1.9122e-04   1.7258e+07   1.0538e+08
  8.8703e+01   8.9523e+01   4.4925e+00   6.4547e-01   1.5835e-04   2.5166e+07   1.5456e+08
  1.1167e+02   1.1282e+02   4.7238e+00   6.4517e-01   1.3017e-04   3.7241e+07   2.3031e+08
  1.4059e+02   1.4215e+02   4.9549e+00   6.4495e-01   1.0271e-04   5.9822e+07   3.7512e+08
  1.7699e+02   1.7885e+02   5.1845e+00   6.4522e-01   8.2037e-05   9.3764e+07   5.9221e+08
  2.2281e+02   2.2435e+02   5.4111e+00   6.4508e-01   6.9682e-05   1.2996e+08   8.1677e+08
