## {'sep_units': 'arcmin', 'metric': 'Euclidean', 'coords': 'spherical', 'bin_type': 'Log'}
#   r_nom       meanr       meanlogr      kappa        sigma        weight       npairs   
  2.8050e+00   2.8319e+00   1.0390e+00   6.4385e-01   6.8735e-03   1.3492e+04   8.4427e+04
  3.5313e+00   3.5674e+00   1.2700e+00   6.4030e-01   5.4791e-03   2.1234e+04   1.3053e+05
  4.4457e+00   4.4895e+00   1.4999e+00   6.3984e-01   4.4070e-03   3.2821e+04   2.0053e+05
  5.5968e+00   5.6519e+00   1.7301e+00   6.4002e-01   3.5664e-03   5.0117e+04   3.0938e+05
  7.0460e+00   7.1183e+00   1.9608e+00   6.4053e-01   2.8778e-03   7.6971e+04   4.7901e+05
  8.8703e+00   8.9661e+00   2.1916e+00   6.4024e-01   2.2978e-03   1.2073e+05   7.4677e+05
  1.1167e+01   1.1281e+01   2.4212e+00   6.3960e-01   1.8324e-03   1.8984e+05   1.1752e+06
  1.4059e+01   1.4201e+01   2.6513e+00   6.3909e-01   1.4895e-03   2.8731e+05   1.7914e+06
  1.7699e+01   1.7880e+01   2.8818e+00   6.3964e-01   1.2001e-03   4.4256e+05   2.7413e+06
  2.2281e+01   2.2499e+01   3.1115e+00   6.3917e-01   9.7240e-04   6.7414e+05   4.1973e+06
  2.8050e+01   2.8345e+01   3.3425e+00   6.3834e-01   7.9449e-04   1.0099e+06   6.3103e+06
  3.5313e+01   3.5653e+01   3.5719e+00   6.3796e-01   6.4557e-04   1.5295e+06   9.5382e+06
  4.4457e+01   4.4858e+01   3.8015e+00   6.3736e-01   5.3498e-04   2.2272e+06   1.3934e+07
  5.5968e+01   5.6488e+01   4.0320e+00   6.3777e-01   4.4281e-04   3.2510e+06   2.0273e+07
  7.0460e+01   7.1023e+01   4.2610e+00   6.3721e-01   3.7228e-04   4.5995e+06   2.8478e+07
  8.8703e+01   8.9461e+01   4.4918e+00   6.3658e-01   3.1820e-04   6.2956e+06   3.9252e+07
  1.1167e+02   1.1259e+02   4.7217e+00   6.3687e-01   2.6979e-04   8.7574e+06   5.5110e+07
  1.4059e+02   1.4165e+02   4.9514e+00   6.3780e-01   2.3166e-04   1.1878e+07   7.4805e+07
  1.7699e+02   1.7864e+02   5.1833e+00   6.3646e-01   1.9717e-04   1.6397e+07   1.0194e+08
  2.2281e+02   2.2460e+02   5.4123e+00   6.3601e-01   1.6441e-04   2.3583e+07   1.4429e+08
