## {'sep_units': 'arcmin', 'metric': 'Euclidean', 'coords': 'spherical', 'bin_type': 'Log'}
#   r_nom       meanr       meanlogr      kappa        sigma        weight       npairs   
  2.8050e+00   2.8321e+00   1.0391e+00   6.4739e-01   4.5264e-03   3.2302e+04   2.0554e+05
  3.5313e+00   3.5662e+00   1.2696e+00   6.4641e-01   3.6427e-03   4.9874e+04   3.1544e+05
  4.4457e+00   4.4907e+00   1.5001e+00   6.4813e-01   2.9559e-03   7.5742e+04   4.8047e+05
  5.5968e+00   5.6530e+00   1.7303e+00   6.4557e-01   2.3857e-03   1.1628e+05   7.4174e+05
  7.0460e+00   7.1177e+00   1.9607e+00   6.4793e-01   1.9236e-03   1.7886e+05   1.1435e+06
  8.8703e+00   8.9654e+00   2.1915e+00   6.4624e-01   1.5364e-03   2.8036e+05   1.7887e+06
  1.1167e+01   1.1282e+01   2.4213e+00   6.4757e-01   1.2229e-03   4.4256e+05   2.8183e+06
  1.4059e+01   1.4196e+01   2.6511e+00   6.4757e-01   9.9081e-04   6.7413e+05   4.2907e+06
  1.7699e+01   1.7888e+01   2.8822e+00   6.4704e-01   7.9849e-04   1.0380e+06   6.5807e+06
  2.2281e+01   2.2503e+01   3.1117e+00   6.4721e-01   6.4063e-04   1.6125e+06   1.0259e+07
  2.8050e+01   2.8341e+01   3.3423e+00   6.4662e-01   5.2122e-04   2.4361e+06   1.5588e+07
  3.5313e+01   3.5659e+01   3.5720e+00   6.4656e-01   4.2175e-04   3.7207e+06   2.3680e+07
  4.4457e+01   4.4898e+01   3.8024e+00   6.4679e-01   3.4291e-04   5.6282e+06   3.5867e+07
  5.5968e+01   5.6524e+01   4.0327e+00   6.4649e-01   2.7799e-04   8.5635e+06   5.4127e+07
  7.0460e+01   7.1129e+01   4.2625e+00   6.4642e-01   2.2796e-04   1.2736e+07   8.0506e+07
  8.8703e+01   8.9552e+01   4.4928e+00   6.4603e-01   1.8891e-04   1.8545e+07   1.1624e+08
  1.1167e+02   1.1288e+02   4.7243e+00   6.4591e-01   1.5355e-04   2.8067e+07   1.7548e+08
  1.4059e+02   1.4220e+02   4.9552e+00   6.4606e-01   1.2074e-04   4.5393e+07   2.8613e+08
  1.7699e+02   1.7879e+02   5.1842e+00   6.4579e-01   9.5693e-05   7.2270e+07   4.5816e+08
  2.2281e+02   2.2447e+02   5.4117e+00   6.4627e-01   8.1315e-05   1.0009e+08   6.3210e+08
