## {'sep_units': 'arcmin', 'metric': 'Euclidean', 'coords': 'spherical', 'bin_type': 'Log'}
#   r_nom       meanr       meanlogr      kappa        sigma        weight       npairs   
  2.8050e+00   2.8321e+00   1.0391e+00   6.4876e-01   3.6596e-03   4.8962e+04   2.7062e+05
  3.5313e+00   3.5671e+00   1.2699e+00   6.4840e-01   2.9605e-03   7.4816e+04   4.1473e+05
  4.4457e+00   4.4906e+00   1.5001e+00   6.4750e-01   2.3815e-03   1.1562e+05   6.3934e+05
  5.5968e+00   5.6544e+00   1.7306e+00   6.4559e-01   1.9154e-03   1.7874e+05   9.8778e+05
  7.0460e+00   7.1197e+00   1.9610e+00   6.4738e-01   1.5342e-03   2.7859e+05   1.5326e+06
  8.8703e+00   8.9655e+00   2.1915e+00   6.4677e-01   1.2304e-03   4.3318e+05   2.3883e+06
  1.1167e+01   1.1285e+01   2.4216e+00   6.4694e-01   9.7803e-04   6.8552e+05   3.7886e+06
  1.4059e+01   1.4206e+01   2.6517e+00   6.4665e-01   7.8418e-04   1.0663e+06   5.9173e+06
  1.7699e+01   1.7893e+01   2.8824e+00   6.4708e-01   6.2761e-04   1.6647e+06   9.3149e+06
  2.2281e+01   2.2518e+01   3.1124e+00   6.4692e-01   4.9566e-04   2.6690e+06   1.4830e+07
  2.8050e+01   2.8359e+01   3.3430e+00   6.4676e-01   3.9429e-04   4.2179e+06   2.3456e+07
  3.5313e+01   3.5699e+01   3.5731e+00   6.4596e-01   3.1292e-04   6.6966e+06   3.7430e+07
  4.4457e+01   4.4936e+01   3.8033e+00   6.4564e-01   2.4837e-04   1.0630e+07   5.9200e+07
  5.5968e+01   5.6576e+01   4.0336e+00   6.4558e-01   1.9742e-04   1.6825e+07   9.3777e+07
  7.0460e+01   7.1241e+01   4.2641e+00   6.4537e-01   1.5647e-04   2.6784e+07   1.4934e+08
  8.8703e+01   8.9670e+01   4.4941e+00   6.4572e-01   1.2450e-04   4.2302e+07   2.3604e+08
  1.1167e+02   1.1291e+02   4.7246e+00   6.4571e-01   9.8550e-05   6.7516e+07   3.7682e+08
  1.4059e+02   1.4214e+02   4.9548e+00   6.4539e-01   7.8309e-05   1.0693e+08   5.9622e+08
  1.7699e+02   1.7873e+02   5.1839e+00   6.4483e-01   6.2791e-05   1.6631e+08   9.2566e+08
  2.2281e+02   2.2449e+02   5.4118e+00   6.4378e-01   5.3176e-05   2.3190e+08   1.2971e+09
