## {'sep_units': 'arcmin', 'metric': 'Euclidean', 'coords': 'spherical', 'bin_type': 'Log'}
#   r_nom       meanr       meanlogr      kappa        sigma        weight       npairs   
  2.8050e+00   2.8315e+00   1.0391e+00   6.3278e-01   1.6894e-01   2.5138e+01   1.8000e+02
  3.5313e+00   3.5797e+00   1.2736e+00   6.8531e-01   1.7287e-01   2.4007e+01   1.7500e+02
  4.4457e+00   4.4261e+00   1.4858e+00   5.7497e-01   1.7524e-01   2.3363e+01   1.8900e+02
  5.5968e+00   5.5836e+00   1.7180e+00   6.0207e-01   2.0112e-01   1.7736e+01   2.0000e+02
  7.0460e+00   7.1660e+00   1.9674e+00   6.3374e-01   1.7996e-01   2.2153e+01   2.0700e+02
  8.8703e+00   9.0986e+00   2.2067e+00   5.7500e-01   1.5108e-01   3.1433e+01   2.8800e+02
  1.1167e+01   1.1219e+01   2.4160e+00   6.3810e-01   1.2471e-01   4.6129e+01   4.6900e+02
  1.4059e+01   1.4185e+01   2.6500e+00   6.3022e-01   8.8110e-02   9.2412e+01   8.7000e+02
  1.7699e+01   1.7751e+01   2.8741e+00   6.3092e-01   8.8685e-02   9.1218e+01   8.0200e+02
  2.2281e+01   2.2944e+01   3.1317e+00   6.4843e-01   5.2826e-02   2.5709e+02   2.0790e+03
  2.8050e+01   2.8481e+01   3.3475e+00   6.6321e-01   3.1360e-02   7.2948e+02   5.9630e+03
  3.5313e+01   3.4975e+01   3.5527e+00   6.2840e-01   2.9812e-02   8.0722e+02   6.9000e+03
  4.4457e+01   4.5105e+01   3.8073e+00   6.2157e-01   2.5870e-02   1.0720e+03   8.0550e+03
  5.5968e+01   5.7199e+01   4.0447e+00   6.3281e-01   1.8796e-02   2.0308e+03   1.4585e+04
  7.0460e+01   7.1450e+01   4.2670e+00   6.5490e-01   1.3283e-02   4.0659e+03   2.8371e+04
  8.8703e+01   9.0480e+01   4.5033e+00   6.4473e-01   9.2559e-03   8.3741e+03   5.6666e+04
  1.1167e+02   1.1320e+02   4.7271e+00   6.4808e-01   6.4437e-03   1.7279e+04   1.2226e+05
  1.4059e+02   1.4198e+02   4.9536e+00   6.5088e-01   4.9294e-03   2.9525e+04   2.2015e+05
  1.7699e+02   1.7973e+02   5.1894e+00   6.5289e-01   3.7915e-03   4.9907e+04   3.8770e+05
  2.2281e+02   2.2590e+02   5.4181e+00   6.5005e-01   2.7133e-03   9.7450e+04   7.8512e+05
