## {'sep_units': 'arcmin', 'metric': 'Euclidean', 'coords': 'spherical', 'bin_type': 'Log'}
#   r_nom       meanr       meanlogr      kappa        sigma        weight       npairs   
  2.8050e+00   2.8341e+00   1.0398e+00   6.4068e-01   1.3720e-02   3.2281e+03   2.3012e+04
  3.5313e+00   3.5644e+00   1.2691e+00   6.3305e-01   1.1471e-02   4.6179e+03   3.3381e+04
  4.4457e+00   4.4926e+00   1.5005e+00   6.3952e-01   9.3829e-03   6.9020e+03   5.0178e+04
  5.5968e+00   5.6530e+00   1.7303e+00   6.3858e-01   7.5781e-03   1.0581e+04   7.5994e+04
  7.0460e+00   7.1099e+00   1.9596e+00   6.3579e-01   6.2732e-03   1.5441e+04   1.1365e+05
  8.8703e+00   8.9814e+00   2.1933e+00   6.3960e-01   5.0123e-03   2.4187e+04   1.8011e+05
  1.1167e+01   1.1282e+01   2.4213e+00   6.4192e-01   3.9324e-03   3.9294e+04   2.9628e+05
  1.4059e+01   1.4187e+01   2.6503e+00   6.4143e-01   3.2114e-03   5.8921e+04   4.4011e+05
  1.7699e+01   1.7902e+01   2.8829e+00   6.4150e-01   2.6373e-03   8.7361e+04   6.5551e+05
  2.2281e+01   2.2500e+01   3.1116e+00   6.4105e-01   2.1010e-03   1.3766e+05   1.0436e+06
  2.8050e+01   2.8367e+01   3.3433e+00   6.4324e-01   1.6909e-03   2.1254e+05   1.5912e+06
  3.5313e+01   3.5632e+01   3.5713e+00   6.4250e-01   1.3704e-03   3.2356e+05   2.3811e+06
  4.4457e+01   4.4862e+01   3.8016e+00   6.4325e-01   1.1297e-03   4.7611e+05   3.5288e+06
  5.5968e+01   5.6486e+01   4.0320e+00   6.4430e-01   9.2117e-04   7.1609e+05   5.2772e+06
  7.0460e+01   7.1098e+01   4.2621e+00   6.4441e-01   7.6133e-04   1.0484e+06   7.7352e+06
  8.8703e+01   8.9591e+01   4.4933e+00   6.4625e-01   6.2968e-04   1.5325e+06   1.1344e+07
  1.1167e+02   1.1275e+02   4.7231e+00   6.4638e-01   5.1473e-04   2.2935e+06   1.6864e+07
  1.4059e+02   1.4169e+02   4.9516e+00   6.4560e-01   4.2908e-04   3.3005e+06   2.4269e+07
  1.7699e+02   1.7847e+02   5.1823e+00   6.4457e-01   3.6855e-04   4.4737e+06   3.3227e+07
  2.2281e+02   2.2455e+02   5.4120e+00   6.4533e-01   3.1329e-04   6.1908e+06   4.5676e+07
